Symbol,Call/Put,Expiration,Strike Price,Volume,Matched,Routed,Bid Size,Bid Price,Ask Size,Ask Price,Last Price
CLS,P,2023-12-15,20.0000,1,1,0,0,0.0,0,0.0,0.5700
COP,C,2023-11-10,118.0000,1,1,0,0,0.0,0,0.0,2.6100
CALM,P,2023-11-17,45.0000,1,1,0,0,0.0,0,0.0,2.3700
COP,P,2023-12-15,100.0000,1,1,0,0,0.0,0,0.0,1.7500
COIN,C,2023-10-13,105.0000,1,1,0,0,0.0,0,0.0,0.0100
ABNB,C,2023-10-20,130.0000,1,1,0,0,0.0,0,0.0,4.0000
CNC,C,2023-10-20,69.0000,1,1,0,0,0.0,0,0.0,1.4700
CMG,C,2023-10-20,1985.0000,1,1,0,0,0.0,0,0.0,4.0600
SPXW,C,2023-12-29,4260.0000,1,1,0,0,0.0,0,0.0,154.0700
CMG,P,2023-10-13,1825.0000,1,1,0,0,0.0,0,0.0,15.9400
COIN,P,2023-10-13,58.0000,1,1,0,0,0.0,0,0.0,0.2200
CHD,P,2023-11-17,95.0000,1,1,0,0,0.0,0,0.0,4.5000
CI,P,2023-10-27,290.0000,1,1,0,0,0.0,0,0.0,8.8300
CCJ,C,2023-11-17,46.0000,1,1,0,0,0.0,0,0.0,0.2800
CAG,C,2023-11-10,28.0000,1,1,0,0,0.0,0,0.0,0.4000
C,P,2025-01-17,30.0000,1,1,0,0,0.0,0,0.0,2.0000
ABT,C,2023-10-27,97.0000,1,1,0,0,0.0,0,0.0,2.1100
CLF,P,2023-10-27,13.0000,1,1,0,0,0.0,0,0.0,0.1800
C,P,2023-11-03,43.0000,1,1,0,0,0.0,0,0.0,4.2200
CMG,C,2023-12-15,1880.0000,1,1,0,0,0.0,0,0.0,97.1900
AAPL,P,2024-02-16,175.0000,1,1,0,0,0.0,0,0.0,10.6300
BKH,C,2023-10-20,50.0000,1,1,0,0,0.0,0,0.0,0.3400
AAOI,C,2023-10-13,9.0000,1,1,0,0,0.0,0,0.0,0.5400
CCJ,C,2023-10-20,33.0000,1,1,0,0,0.0,0,0.0,3.2100
CELH,C,2023-10-13,157.5000,1,1,0,0,0.0,0,0.0,5.6000
CELH,C,2023-10-20,180.0000,1,1,0,0,0.0,0,0.0,0.7900
CCL,P,2023-10-06,15.0000,1,1,0,0,0.0,0,0.0,2.0700
ACN,C,2023-10-13,310.0000,1,1,0,0,0.0,0,0.0,3.4000
CHWY,C,2023-11-10,19.0000,1,1,0,0,0.0,0,0.0,0.8200
COP,C,2023-10-13,114.0000,1,1,0,0,0.0,0,0.0,1.8100
COIN,P,2023-10-13,81.0000,1,1,0,0,0.0,0,0.0,9.6700
COIN,P,2023-11-03,73.0000,1,1,0,0,0.0,0,0.0,6.2500
AA,C,2023-10-06,33.0000,1,1,0,0,0.0,0,0.0,0.0100
CHWY,P,2023-10-27,17.0000,1,1,0,0,0.0,0,0.0,0.4800
CF,C,2023-10-20,75.0000,1,1,0,0,0.0,0,0.0,7.1200
CF,P,2023-10-13,84.0000,1,1,0,0,0.0,0,0.0,3.0000
SPXW,C,2023-11-17,4685.0000,1,1,0,0,0.0,0,0.0,1.2500
CCJ,C,2023-10-27,43.0000,1,1,0,0,0.0,0,0.0,0.1300
COIN,P,2023-10-13,59.0000,1,1,0,0,0.0,0,0.0,0.3000
CMG,P,2023-10-06,1802.5000,1,1,0,0,0.0,0,0.0,3.1700
CHPT,P,2023-11-03,4.0000,1,1,0,0,0.0,0,0.0,0.2800
SPXW,P,2023-10-24,3800.0000,1,1,0,0,0.0,0,0.0,2.8500
COHR,C,2024-01-19,40.0000,1,1,0,0,0.0,0,0.0,1.0000
COOP,C,2023-10-20,55.0000,1,1,0,0,0.0,0,0.0,0.9100
ABBV,P,2023-10-06,150.0000,1,1,0,0,0.0,0,0.0,2.5400
CHGG,C,2024-04-19,8.0000,1,1,0,0,0.0,0,0.0,1.9000
CHGG,C,2024-01-19,11.0000,1,1,0,0,0.0,0,0.0,0.4300
CME,P,2023-11-17,200.0000,1,1,0,0,0.0,0,0.0,5.1800
CGC,C,2026-01-16,1.0000,1,1,0,0,0.0,0,0.0,0.3200
CI,C,2024-06-21,320.0000,1,1,0,0,0.0,0,0.0,13.3600
CL,C,2023-10-20,75.0000,1,1,0,0,0.0,0,0.0,0.0700
CLX,P,2024-01-19,120.0000,1,1,0,0,0.0,0,0.0,3.0300
SMCI,P,2023-10-13,285.0000,1,1,0,0,0.0,0,0.0,13.5500
BALL,P,2024-01-19,55.0000,1,1,0,0,0.0,0,0.0,6.9700
SPGI,P,2023-11-03,395.0000,1,1,0,0,0.0,0,0.0,34.2800
SLB,P,2023-11-17,45.0000,1,1,0,0,0.0,0,0.0,0.2900
SLB,C,2023-10-06,62.0000,1,1,0,0,0.0,0,0.0,0.0300
SO,C,2023-10-20,64.0000,1,1,0,0,0.0,0,0.0,1.3000
SO,C,2023-10-20,67.0000,1,1,0,0,0.0,0,0.0,0.3700
SPXS,C,2023-11-03,17.0000,1,1,0,0,0.0,0,0.0,0.8300
SLB,C,2023-10-06,67.0000,1,1,0,0,0.0,0,0.0,0.0100
SPGI,P,2023-10-06,380.0000,1,1,0,0,0.0,0,0.0,22.7600
SLG,P,2024-02-16,45.0000,1,1,0,0,0.0,0,0.0,12.6000
SNPS,C,2023-10-20,470.0000,1,1,0,0,0.0,0,0.0,6.2600
SLB,C,2023-10-13,65.0000,1,1,0,0,0.0,0,0.0,0.0200
SLB,P,2024-01-19,37.5000,1,1,0,0,0.0,0,0.0,0.2900
SOXL,C,2024-01-19,15.0000,1,1,0,0,0.0,0,0.0,5.2100
SLB,C,2023-10-06,63.0000,1,1,0,0,0.0,0,0.0,0.0200
SPXU,P,2023-10-06,11.5000,1,1,0,0,0.0,0,0.0,0.0200
SPCE,P,2023-10-20,1.5000,1,1,0,0,0.0,0,0.0,0.0800
SPXL,C,2024-01-19,95.0000,1,1,0,0,0.0,0,0.0,1.3300
SOXS,C,2024-01-19,12.0000,1,1,0,0,0.0,0,0.0,2.0400
SJM,P,2023-10-20,105.0000,1,1,0,0,0.0,0,0.0,0.0800
SLV,C,2023-10-20,16.0000,1,1,0,0,0.0,0,0.0,3.2000
SJM,C,2023-10-20,155.0000,1,1,0,0,0.0,0,0.0,0.1000
SPR,C,2024-07-19,28.0000,1,1,0,0,0.0,0,0.0,1.2500
SMCI,P,2024-05-17,200.0000,1,1,0,0,0.0,0,0.0,20.5800
SPXU,C,2023-10-13,14.0000,1,1,0,0,0.0,0,0.0,0.0600
SKF,C,2024-01-19,21.0000,1,1,0,0,0.0,0,0.0,1.4000
SOXL,P,2023-11-17,22.0000,1,1,0,0,0.0,0,0.0,4.4900
SLB,C,2023-10-20,67.0000,1,1,0,0,0.0,0,0.0,0.0400
SLB,C,2026-01-16,85.0000,1,1,0,0,0.0,0,0.0,5.3000
SPOT,C,2024-01-19,250.0000,1,1,0,0,0.0,0,0.0,0.6500
SOXL,P,2023-11-03,25.0000,1,1,0,0,0.0,0,0.0,6.7100
AVGO,P,2025-12-19,320.0000,1,1,0,0,0.0,0,0.0,7.9200
SITE,C,2024-01-19,160.0000,1,1,0,0,0.0,0,0.0,13.4400
SPHD,P,2023-11-17,35.0000,1,1,0,0,0.0,0,0.0,0.1700
SOFI,C,2024-03-15,11.0000,1,1,0,0,0.0,0,0.0,0.4000
SNAP,C,2023-10-06,10.5000,1,1,0,0,0.0,0,0.0,0.0200
SPOT,P,2023-11-17,160.0000,1,1,0,0,0.0,0,0.0,11.2000
SPOT,C,2023-10-27,185.0000,1,1,0,0,0.0,0,0.0,2.1000
SMCI,C,2023-10-06,312.5000,1,1,0,0,0.0,0,0.0,0.1800
SMCI,C,2023-10-06,265.0000,1,1,0,0,0.0,0,0.0,10.6800
SOXL,C,2023-10-06,24.0000,1,1,0,0,0.0,0,0.0,0.0100
SOXL,P,2024-01-19,9.0000,1,1,0,0,0.0,0,0.0,0.4000
SPXS,C,2023-11-17,13.0000,1,1,0,0,0.0,0,0.0,3.1800
SOFI,C,2023-10-13,6.5000,1,1,0,0,0.0,0,0.0,0.8900
SNPS,P,2023-11-17,440.0000,1,1,0,0,0.0,0,0.0,9.5500
SNAP,C,2023-11-17,14.0000,1,1,0,0,0.0,0,0.0,0.0900
SPOT,C,2024-01-19,80.0000,1,1,0,0,0.0,0,0.0,79.2800
SOFI,P,2026-01-16,4.0000,1,1,0,0,0.0,0,0.0,0.8800
SPR,P,2023-11-17,22.0000,1,1,0,0,0.0,0,0.0,5.2800
SMCI,C,2023-10-06,315.0000,1,1,0,0,0.0,0,0.0,0.0500
SOFI,C,2025-01-17,4.0000,1,1,0,0,0.0,0,0.0,4.1300
SOFI,P,2023-11-03,9.5000,1,1,0,0,0.0,0,0.0,2.1800
SPTL,P,2023-11-17,24.0000,1,1,0,0,0.0,0,0.0,0.2400
SOXS,C,2023-11-03,11.5000,1,1,0,0,0.0,0,0.0,1.0500
SPXL,P,2023-10-13,64.0000,1,1,0,0,0.0,0,0.0,0.2000
SPOT,C,2023-11-03,190.0000,1,1,0,0,0.0,0,0.0,1.9600
SPCE,C,2023-10-06,1.5000,1,1,0,0,0.0,0,0.0,0.1500
SOXL,C,2023-10-27,24.5000,1,1,0,0,0.0,0,0.0,0.1400
SO,C,2024-05-17,77.5000,1,1,0,0,0.0,0,0.0,0.6500
SO,C,2023-11-17,57.5000,1,1,0,0,0.0,0,0.0,7.8000
SQ,C,2025-01-17,110.0000,1,1,0,0,0.0,0,0.0,1.2800
SOXL,C,2023-10-27,22.5000,1,1,0,0,0.0,0,0.0,0.3500
ASPN,P,2024-01-19,5.0000,1,1,0,0,0.0,0,0.0,0.3000
BABA,P,2024-04-19,110.0000,1,1,0,0,0.0,0,0.0,26.8000
SOXL,P,2023-10-06,15.0000,1,1,0,0,0.0,0,0.0,0.0300
SOFI,C,2024-03-15,9.0000,1,1,0,0,0.0,0,0.0,0.8300
SPXU,C,2023-10-06,13.5000,1,1,0,0,0.0,0,0.0,0.0200
SOFI,C,2025-01-17,3.5000,1,1,0,0,0.0,0,0.0,4.3100
BABA,P,2023-10-13,94.0000,1,1,0,0,0.0,0,0.0,10.3000
SOFI,C,2026-01-16,17.0000,1,1,0,0,0.0,0,0.0,1.2200
SOFI,C,2023-11-10,11.0000,1,1,0,0,0.0,0,0.0,0.0800
SPHR,C,2023-12-15,40.0000,1,1,0,0,0.0,0,0.0,5.5500
CLX,C,2023-10-27,145.0000,1,1,0,0,0.0,0,0.0,0.1500
SPXL,C,2023-10-27,76.0000,1,1,0,0,0.0,0,0.0,3.8800
BOIL,P,2023-10-06,56.0000,1,1,0,0,0.0,0,0.0,1.1600
SOXS,C,2024-02-16,11.0000,1,1,0,0,0.0,0,0.0,2.8000
SOXX,P,2023-11-17,400.0000,1,1,0,0,0.0,0,0.0,2.6500
SKLZ,P,2023-10-20,6.0000,1,1,0,0,0.0,0,0.0,1.8500
SLB,P,2023-11-03,60.0000,1,1,0,0,0.0,0,0.0,4.7300
SQ,C,2025-01-17,105.0000,1,1,0,0,0.0,0,0.0,1.4600
BA,C,2024-09-20,195.0000,1,1,0,0,0.0,0,0.0,26.5400
SOXL,C,2023-10-13,15.0000,1,1,0,0,0.0,0,0.0,3.8100
SPCE,P,2023-10-06,2.0000,1,1,0,0,0.0,0,0.0,0.3400
SOFI,P,2023-11-10,9.0000,1,1,0,0,0.0,0,0.0,1.8800
CI,P,2023-10-13,282.5000,1,1,0,0,0.0,0,0.0,4.0800
SPCE,P,2023-11-17,2.0000,1,1,0,0,0.0,0,0.0,0.4700
SPYV,C,2023-10-20,41.0000,1,1,0,0,0.0,0,0.0,0.4100
SKX,P,2025-01-17,37.0000,1,1,0,0,0.0,0,0.0,2.8000
SQ,C,2023-12-15,80.0000,1,1,0,0,0.0,0,0.0,0.0900
AWK,C,2024-06-21,125.0000,1,1,0,0,0.0,0,0.0,8.2000
SQ,C,2023-11-10,53.0000,1,1,0,0,0.0,0,0.0,0.4700
AAN,C,2023-11-17,10.0000,1,1,0,0,0.0,0,0.0,0.7800
SOFI,C,2023-10-27,10.0000,1,1,0,0,0.0,0,0.0,0.0400
SOXL,C,2023-10-27,20.5000,1,1,0,0,0.0,0,0.0,0.8100
SONY,P,2023-10-20,80.0000,1,1,0,0,0.0,0,0.0,1.0000
SPHR,P,2023-10-20,45.0000,1,1,0,0,0.0,0,0.0,5.5000
AX,C,2023-10-20,47.5000,1,1,0,0,0.0,0,0.0,0.0400
SQ,P,2023-10-27,38.0000,1,1,0,0,0.0,0,0.0,0.6800
SJM,P,2023-11-17,105.0000,1,1,0,0,0.0,0,0.0,0.6500
SLV,C,2025-01-17,25.0000,1,1,0,0,0.0,0,0.0,1.3100
SOXL,P,2023-10-20,22.0000,1,1,0,0,0.0,0,0.0,3.9000
SO,C,2023-10-13,64.0000,1,1,0,0,0.0,0,0.0,1.1200
SPYD,C,2023-10-20,34.0000,1,1,0,0,0.0,0,0.0,0.5300
SPOT,C,2023-10-13,160.0000,1,1,0,0,0.0,0,0.0,2.5700
SMCI,C,2024-06-21,360.0000,1,1,0,0,0.0,0,0.0,36.8500
SOFI,C,2023-10-06,10.0000,1,1,0,0,0.0,0,0.0,0.0100
SPOT,C,2023-10-06,167.5000,1,1,0,0,0.0,0,0.0,0.3000
SNOW,P,2023-10-20,152.5000,1,1,0,0,0.0,0,0.0,5.4200
BAC,C,2024-06-21,23.0000,1,1,0,0,0.0,0,0.0,4.5000
CHK,C,2023-10-20,85.0000,1,1,0,0,0.0,0,0.0,1.0900
SOXL,C,2024-01-19,31.0000,1,1,0,0,0.0,0,0.0,0.6300
SPXS,C,2023-11-10,16.0000,1,1,0,0,0.0,0,0.0,1.0600
SOFI,P,2024-03-15,8.0000,1,1,0,0,0.0,0,0.0,1.6400
SO,C,2023-10-13,68.0000,1,1,0,0,0.0,0,0.0,0.0500
SLB,P,2024-06-21,50.0000,1,1,0,0,0.0,0,0.0,3.6100
SOFI,C,2024-09-20,22.0000,1,1,0,0,0.0,0,0.0,0.2000
SPGI,C,2023-11-03,365.0000,1,1,0,0,0.0,0,0.0,8.4400
SOXL,C,2023-10-20,17.5000,1,1,0,0,0.0,0,0.0,1.7200
SOFI,C,2024-09-20,15.0000,1,1,0,0,0.0,0,0.0,0.5000
SLB,P,2023-11-10,50.0000,1,1,0,0,0.0,0,0.0,0.7400
SNOW,P,2023-10-13,152.5000,1,1,0,0,0.0,0,0.0,4.7000
SMH,P,2023-11-17,150.0000,1,1,0,0,0.0,0,0.0,8.3000
SOXL,P,2023-10-06,14.0000,1,1,0,0,0.0,0,0.0,0.0100
SMCI,C,2024-06-21,330.0000,1,1,0,0,0.0,0,0.0,44.6100
BA,P,2024-01-19,235.0000,1,1,0,0,0.0,0,0.0,46.4700
SMH,C,2023-10-20,170.0000,1,1,0,0,0.0,0,0.0,0.0300
SPR,C,2024-07-19,20.0000,1,1,0,0,0.0,0,0.0,3.0000
SPXL,P,2023-10-13,73.0000,1,1,0,0,0.0,0,0.0,1.5500
SMCI,P,2023-12-15,250.0000,1,1,0,0,0.0,0,0.0,21.9000
ABNB,P,2023-11-03,105.0000,1,1,0,0,0.0,0,0.0,0.7200
SNAP,P,2023-10-06,10.0000,1,1,0,0,0.0,0,0.0,1.4900
SNOW,C,2024-05-17,100.0000,1,1,0,0,0.0,0,0.0,59.2500
ATEN,C,2023-11-17,12.5000,1,1,0,0,0.0,0,0.0,0.3400
COIN,P,2023-11-10,50.0000,1,1,0,0,0.0,0,0.0,0.7200
SPDN,C,2023-11-17,15.0000,1,1,0,0,0.0,0,0.0,0.3500
SNOW,P,2023-12-15,115.0000,1,1,0,0,0.0,0,0.0,2.4900
CI,C,2023-10-13,287.5000,1,1,0,0,0.0,0,0.0,3.0700
SNOW,P,2023-11-03,140.0000,1,1,0,0,0.0,0,0.0,3.3300
SNOW,C,2023-12-15,195.0000,1,1,0,0,0.0,0,0.0,2.6900
SNOW,C,2023-12-15,210.0000,1,1,0,0,0.0,0,0.0,1.5200
SOFI,C,2024-03-15,14.0000,1,1,0,0,0.0,0,0.0,0.1800
AXP,P,2024-02-16,145.0000,1,1,0,0,0.0,0,0.0,8.5000
COST,P,2023-10-13,500.0000,1,1,0,0,0.0,0,0.0,0.1600
SNOW,P,2023-10-27,135.0000,1,1,0,0,0.0,0,0.0,1.9400
ASML,C,2023-10-20,640.0000,1,1,0,0,0.0,0,0.0,3.8000
SLB,P,2024-01-19,40.0000,1,1,0,0,0.0,0,0.0,0.4800
SPWR,C,2023-10-20,6.0000,1,1,0,0,0.0,0,0.0,0.1200
SQ,C,2023-11-17,67.5000,1,1,0,0,0.0,0,0.0,0.1000
COST,P,2023-10-06,532.5000,1,1,0,0,0.0,0,0.0,0.0400
SNOW,C,2023-10-13,170.0000,1,1,0,0,0.0,0,0.0,0.1900
SMH,C,2024-01-19,157.5000,1,1,0,0,0.0,0,0.0,4.4600
SLV,C,2024-09-30,21.0000,1,1,0,0,0.0,0,0.0,1.8100
AVGO,C,2025-01-17,720.0000,1,1,0,0,0.0,0,0.0,195.2000
BAX,P,2023-10-13,35.0000,1,1,0,0,0.0,0,0.0,0.1600
SOXL,C,2024-01-19,21.0000,1,1,0,0,0.0,0,0.0,2.4600
SNOW,C,2024-01-19,215.0000,1,1,0,0,0.0,0,0.0,2.1900
SLV,C,2024-06-21,24.0000,1,1,0,0,0.0,0,0.0,0.6800
SLB,C,2023-10-06,64.0000,1,1,0,0,0.0,0,0.0,0.0200
SNOW,C,2023-11-03,155.0000,1,1,0,0,0.0,0,0.0,6.8200
SOFI,C,2023-11-17,12.0000,1,1,0,0,0.0,0,0.0,0.0600
SMG,P,2023-12-15,60.0000,1,1,0,0,0.0,0,0.0,13.6200
SPOT,C,2023-10-20,100.0000,1,1,0,0,0.0,0,0.0,58.4000
AU,C,2025-01-17,15.0000,1,1,0,0,0.0,0,0.0,3.5000
COPX,C,2023-10-20,34.0000,1,1,0,0,0.0,0,0.0,0.9400
SOXL,C,2023-11-10,18.5000,1,1,0,0,0.0,0,0.0,1.8700
SPWR,P,2023-10-27,6.5000,1,1,0,0,0.0,0,0.0,1.3100
SLV,C,2023-11-03,25.0000,1,1,0,0,0.0,0,0.0,0.0300
SQ,P,2023-11-17,30.0000,1,1,0,0,0.0,0,0.0,0.4000
SPOT,P,2023-10-20,125.0000,1,1,0,0,0.0,0,0.0,0.1700
SMCI,C,2023-11-03,265.0000,1,1,0,0,0.0,0,0.0,30.5100
SOFI,C,2023-10-27,8.5000,1,1,0,0,0.0,0,0.0,0.1300
BA,C,2025-01-17,210.0000,1,1,0,0,0.0,0,0.0,25.0400
SQ,P,2023-10-27,48.0000,1,1,0,0,0.0,0,0.0,6.5900
SQ,C,2025-06-20,65.0000,1,1,0,0,0.0,0,0.0,6.7300
BA,C,2024-06-21,185.0000,1,1,0,0,0.0,0,0.0,25.1600
SO,C,2023-11-03,67.0000,1,1,0,0,0.0,0,0.0,0.8400
SMH,P,2023-11-10,138.0000,1,1,0,0,0.0,0,0.0,2.8600
SMH,C,2023-11-03,148.0000,1,1,0,0,0.0,0,0.0,3.3700
SPXL,P,2023-10-13,77.0000,1,1,0,0,0.0,0,0.0,3.1800
SNOW,C,2023-10-06,140.0000,1,1,0,0,0.0,0,0.0,11.2800
BB,C,2023-10-20,4.0000,1,1,0,0,0.0,0,0.0,0.3800
SNOW,P,2025-01-17,150.0000,1,1,0,0,0.0,0,0.0,29.3100
SMH,P,2023-10-13,150.0000,1,1,0,0,0.0,0,0.0,5.7700
SPOT,C,2023-10-13,157.5000,1,1,0,0,0.0,0,0.0,4.2500
SOXL,P,2023-10-06,23.5000,1,1,0,0,0.0,0,0.0,5.3700
SNOW,C,2023-12-15,165.0000,1,1,0,0,0.0,0,0.0,9.5700
ABNB,P,2023-10-13,134.0000,1,1,0,0,0.0,0,0.0,6.7500
SLV,P,2024-01-19,24.0000,1,1,0,0,0.0,0,0.0,4.7500
SPOT,C,2024-09-20,185.0000,1,1,0,0,0.0,0,0.0,20.0700
SMH,C,2024-02-16,220.0000,1,1,0,0,0.0,0,0.0,0.1200
SQ,P,2024-06-21,27.5000,1,1,0,0,0.0,0,0.0,1.8500
SQ,P,2025-01-17,40.0000,1,1,0,0,0.0,0,0.0,8.0200
SMH,P,2023-10-20,133.0000,1,1,0,0,0.0,0,0.0,0.6100
SQ,P,2023-11-10,47.0000,1,1,0,0,0.0,0,0.0,6.5600
SPOT,P,2024-01-19,155.0000,1,1,0,0,0.0,0,0.0,13.3800
SLB,P,2024-02-16,65.0000,1,1,0,0,0.0,0,0.0,10.2600
SQ,C,2024-01-19,77.5000,1,1,0,0,0.0,0,0.0,0.1900
SQ,P,2024-01-19,60.0000,1,1,0,0,0.0,0,0.0,18.5500
SPXU,P,2023-10-20,13.5000,1,1,0,0,0.0,0,0.0,1.3400
SPXS,P,2023-10-13,15.0000,1,1,0,0,0.0,0,0.0,0.0700
SPOT,P,2023-10-13,145.0000,1,1,0,0,0.0,0,0.0,0.7500
SQ,P,2023-10-06,36.0000,1,1,0,0,0.0,0,0.0,0.0100
SNOW,P,2023-11-17,150.0000,1,1,0,0,0.0,0,0.0,9.1200
SPG,P,2024-01-19,110.0000,1,1,0,0,0.0,0,0.0,10.1000
SMCI,P,2023-10-06,242.5000,1,1,0,0,0.0,0,0.0,0.1700
SMH,C,2023-10-13,145.0000,1,1,0,0,0.0,0,0.0,2.8100
SMCI,P,2023-10-27,235.0000,1,1,0,0,0.0,0,0.0,4.8600
SLB,C,2024-02-16,40.0000,1,1,0,0,0.0,0,0.0,17.1800
SOXS,C,2023-11-03,11.0000,1,1,0,0,0.0,0,0.0,1.5500
SQ,C,2023-11-03,55.0000,1,1,0,0,0.0,0,0.0,0.2500
SPOT,C,2023-11-17,140.0000,1,1,0,0,0.0,0,0.0,21.6600
SQ,P,2023-11-03,30.0000,1,1,0,0,0.0,0,0.0,0.2200
SQ,C,2023-11-17,80.0000,1,1,0,0,0.0,0,0.0,0.0400
SNOW,P,2023-10-13,162.5000,1,1,0,0,0.0,0,0.0,11.6900
SJM,C,2023-11-17,120.0000,1,1,0,0,0.0,0,0.0,4.0000
SOFI,C,2024-06-21,15.0000,1,1,0,0,0.0,0,0.0,0.3200
SNOW,C,2023-11-03,165.0000,1,1,0,0,0.0,0,0.0,3.1000
SQ,C,2023-10-13,58.0000,1,1,0,0,0.0,0,0.0,0.0100
BAC,P,2023-11-10,26.0000,1,1,0,0,0.0,0,0.0,1.1400
SPOT,C,2024-01-19,170.0000,1,1,0,0,0.0,0,0.0,11.2000
SOFI,C,2024-01-19,16.0000,1,1,0,0,0.0,0,0.0,0.0700
SQ,P,2023-10-06,47.5000,1,1,0,0,0.0,0,0.0,6.0600
SOXL,C,2023-10-27,25.0000,1,1,0,0,0.0,0,0.0,0.1400
SOXL,P,2023-10-13,14.0000,1,1,0,0,0.0,0,0.0,0.0700
SOXL,C,2023-10-06,22.5000,1,1,0,0,0.0,0,0.0,0.0100
SQ,C,2023-10-20,48.5000,1,1,0,0,0.0,0,0.0,0.1900
SLB,P,2023-10-06,54.0000,1,1,0,0,0.0,0,0.0,0.2300
SQ,C,2023-12-15,57.5000,1,1,0,0,0.0,0,0.0,0.6400
SO,C,2023-11-10,65.0000,1,1,0,0,0.0,0,0.0,1.8200
SPOT,P,2023-10-20,152.5000,1,1,0,0,0.0,0,0.0,4.0000
SNOW,P,2023-10-06,141.0000,1,1,0,0,0.0,0,0.0,0.2000
SNOW,P,2023-10-20,139.0000,1,1,0,0,0.0,0,0.0,1.1700
SQ,P,2023-10-13,51.0000,1,1,0,0,0.0,0,0.0,9.0300
SPWR,C,2023-10-27,6.5000,1,1,0,0,0.0,0,0.0,0.0800
SQ,C,2023-10-13,55.0000,1,1,0,0,0.0,0,0.0,0.0200
C,C,2024-09-20,50.0000,1,1,0,0,0.0,0,0.0,1.2400
SNOW,C,2024-06-21,175.0000,1,1,0,0,0.0,0,0.0,20.0500
SNAP,C,2023-11-03,11.5000,1,1,0,0,0.0,0,0.0,0.1800
SOXL,P,2023-10-20,19.5000,1,1,0,0,0.0,0,0.0,2.1000
SPOT,P,2023-11-17,125.0000,1,1,0,0,0.0,0,0.0,1.7000
SQ,C,2023-10-13,60.0000,1,1,0,0,0.0,0,0.0,0.0100
SNOW,P,2023-10-13,146.0000,1,1,0,0,0.0,0,0.0,1.6900
SOXS,P,2023-10-06,12.5000,1,1,0,0,0.0,0,0.0,1.0900
SPG,C,2023-10-20,110.0000,1,1,0,0,0.0,0,0.0,0.4000
SMH,C,2023-11-10,140.0000,1,1,0,0,0.0,0,0.0,8.8500
SMCI,C,2023-10-06,255.0000,1,1,0,0,0.0,0,0.0,21.7300
SPOT,P,2023-10-20,146.0000,1,1,0,0,0.0,0,0.0,1.6500
SQ,C,2023-10-06,53.0000,1,1,0,0,0.0,0,0.0,0.0100
SLB,C,2024-09-20,60.0000,1,1,0,0,0.0,0,0.0,6.8300
CL,C,2025-01-17,75.0000,1,1,0,0,0.0,0,0.0,5.4000
SNOW,C,2023-10-06,147.0000,1,1,0,0,0.0,0,0.0,5.2500
SPOT,P,2023-10-20,130.0000,1,1,0,0,0.0,0,0.0,0.3200
SLB,P,2023-10-20,56.0000,1,1,0,0,0.0,0,0.0,2.0700
SOXL,C,2026-01-16,30.0000,1,1,0,0,0.0,0,0.0,5.9400
SQ,C,2023-10-06,49.5000,1,1,0,0,0.0,0,0.0,0.0200
BOIL,P,2023-10-06,62.0000,1,1,0,0,0.0,0,0.0,4.5300
SQ,C,2024-02-16,75.0000,1,1,0,0,0.0,0,0.0,0.3600
SQ,C,2024-01-19,75.0000,1,1,0,0,0.0,0,0.0,0.2500
SQ,C,2025-01-17,65.0000,1,1,0,0,0.0,0,0.0,4.9500
ASO,P,2023-10-06,46.0000,1,1,0,0,0.0,0,0.0,1.8500
SQ,C,2023-10-27,42.0000,1,1,0,0,0.0,0,0.0,2.1800
SQ,C,2024-03-15,67.5000,1,1,0,0,0.0,0,0.0,0.9600
SQ,P,2023-10-06,38.5000,1,1,0,0,0.0,0,0.0,0.0700
SMCI,P,2023-10-20,195.0000,1,1,0,0,0.0,0,0.0,0.2700
SLV,C,2025-01-17,21.0000,1,1,0,0,0.0,0,0.0,2.3500
AXSM,C,2023-10-20,77.5000,1,1,0,0,0.0,0,0.0,0.2300
SQ,C,2024-04-19,67.5000,1,1,0,0,0.0,0,0.0,1.3000
SLV,P,2023-10-13,21.0000,1,1,0,0,0.0,0,0.0,1.8200
SQ,C,2025-01-17,95.0000,1,1,0,0,0.0,0,0.0,1.9000
SQ,C,2023-10-27,46.0000,1,1,0,0,0.0,0,0.0,0.7000
AVGO,C,2024-06-21,830.0000,1,1,0,0,0.0,0,0.0,103.5500
SMH,P,2023-10-06,147.0000,1,1,0,0,0.0,0,0.0,2.7700
CAR,C,2024-02-16,195.0000,1,1,0,0,0.0,0,0.0,12.1200
SQ,C,2024-04-19,85.0000,1,1,0,0,0.0,0,0.0,0.4900
SMCI,P,2023-12-15,200.0000,1,1,0,0,0.0,0,0.0,6.3000
SMCI,C,2023-11-10,340.0000,1,1,0,0,0.0,0,0.0,8.8400
SO,C,2023-10-06,63.0000,1,1,0,0,0.0,0,0.0,1.8500
SMH,C,2023-10-20,164.0000,1,1,0,0,0.0,0,0.0,0.0900
SMCI,C,2024-02-16,360.0000,1,1,0,0,0.0,0,0.0,22.8000
SNOW,P,2023-10-27,145.0000,1,1,0,0,0.0,0,0.0,4.6500
SMCI,P,2023-10-13,257.5000,1,1,0,0,0.0,0,0.0,3.7000
SOFI,P,2023-11-10,5.5000,1,1,0,0,0.0,0,0.0,0.1800
SQ,C,2023-11-03,43.0000,1,1,0,0,0.0,0,0.0,2.4200
